,Artist Reputation,Height,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost
4427,,29.0,Brass,221.515,95.62,No,No,No,Roadways,No,Working Class,,2117.15
4428,,,Marble,221.515,48.1,No,No,No,Roadways,Yes,Working Class,Yes,-1267.4912499999998
4429,0.83,7.0,Marble,12.86,22.94,No,Yes,No,Airways,No,Wealthy,Yes,456.37
4430,0.12,6.0,Aluminium,4.36,11.21,No,Yes,No,Airways,No,Working Class,No,113.42
4431,0.89,32.0,Wood,6.93,11.59,No,No,No,Roadways,No,Working Class,Yes,686.83
4432,0.55,9.0,Stone,6.9,67.19,Yes,No,Yes,,No,Working Class,,768.08
4433,0.58,24.0,,5.44,11.31,No,No,No,Waterways,Yes,Working Class,No,270.91
4434,0.32,9.0,Brass,5.62,23.78,No,No,No,Waterways,No,Working Class,No,210.81
4435,0.15,6.0,Marble,5.7,15.5,No,No,No,Airways,No,Working Class,,170.54
4436,0.81,41.0,Aluminium,27.32,10.46,Yes,No,No,,No,Working Class,No,430.12
4437,0.52,13.0,Wood,3.06,10.25,No,No,No,Roadways,No,Working Class,No,148.45
4438,0.08,3.0,Stone,4.19,12.91,No,Yes,No,Airways,No,Wealthy,No,199.12
4439,0.29,37.0,Clay,9.07,24.8,Yes,Yes,No,Airways,Yes,Wealthy,Yes,486.53
4440,0.24,18.0,Bronze,23.38,50.38,No,Yes,No,Airways,No,Wealthy,No,458.24
4441,0.06,16.0,Bronze,5.18,22.37,No,No,No,Airways,No,Wealthy,Yes,192.83
4442,0.77,10.0,Brass,3.99,14.01,Yes,Yes,Yes,Airways,No,Wealthy,No,416.01
4443,0.73,11.0,Bronze,15.77,15.63,No,Yes,Yes,Airways,No,Working Class,No,382.54
4444,0.32,34.0,Clay,12.97,86.36,Yes,No,Yes,Waterways,Yes,Wealthy,,-1041.98
4445,,,Bronze,30.6,10.82,No,No,Yes,,No,Working Class,No,618.46
4446,0.5,20.0,,7.23,14.74,No,No,No,,Yes,Working Class,No,275.94
4447,0.53,9.0,Marble,45.62,79.11,Yes,Yes,No,,No,Wealthy,No,948.79
4448,0.71,8.0,Marble,7.49,20.45,No,No,No,Airways,No,Working Class,Yes,533.29
4449,0.09,5.0,Brass,3.13,10.68,Yes,No,No,Waterways,No,Working Class,No,123.09
4450,0.57,19.0,Marble,201.32,29.74,Yes,No,Yes,Airways,No,Working Class,No,1698.04
4451,0.17,35.0,Brass,36.13,97.75,No,No,Yes,Roadways,No,Working Class,No,675.07
4452,0.24,19.0,Stone,221.515,48.53,No,No,No,Airways,No,Wealthy,Yes,2122.79
4453,,27.0,Aluminium,5.02,24.52,No,No,No,,No,Working Class,No,142.45
4454,0.14,5.0,Marble,3.82,16.58,No,No,Yes,Roadways,No,Working Class,No,-172.61
4455,0.15,27.0,Bronze,22.52,26.71,No,No,Yes,Roadways,No,Working Class,No,306.55
4456,0.86,6.0,Brass,4.87,24.72,No,No,No,Airways,No,Working Class,No,313.62
4457,0.78,12.0,,135.52,27.94,No,No,Yes,,No,Working Class,No,853.66
4458,0.63,22.0,Clay,6.09,12.92,No,Yes,No,Airways,Yes,Working Class,No,436.75
4459,0.84,7.0,Aluminium,3.47,23.98,No,Yes,No,Airways,No,Wealthy,No,391.87
4460,,39.0,Aluminium,16.84,23.32,No,No,No,Roadways,No,Working Class,No,-266.74
4461,0.03,23.0,,132.17,63.39,No,No,Yes,Roadways,No,Working Class,No,593.03
4462,0.61,18.0,,221.515,91.83,Yes,No,No,Airways,No,Working Class,,2447.76
4463,0.59,25.0,Brass,49.67,56.65,No,Yes,No,Roadways,No,Wealthy,No,1260.96
4464,0.2,22.0,Aluminium,4.3,18.43,No,Yes,No,Airways,No,Working Class,,160.74
4465,0.18,16.0,,3.55,16.07,Yes,No,Yes,Airways,No,Working Class,Yes,167.97
4466,,,,6.33,20.42,Yes,No,No,Airways,No,Working Class,No,441.47
4467,0.4,10.0,Brass,5.0,10.69,No,No,No,,No,Working Class,No,168.33
4468,0.33,12.0,Marble,89.59,65.8,No,No,Yes,Roadways,No,Working Class,Yes,1134.73
4469,0.28,46.0,Wood,6.06,11.65,No,No,No,Roadways,No,Wealthy,No,152.59
4470,0.15,8.0,Wood,4.9,13.4,Yes,No,No,Waterways,No,Working Class,No,107.07
4471,0.06,36.0,Stone,221.515,35.46,No,Yes,No,Airways,No,Wealthy,,2621.29875
4472,0.89,9.0,Marble,9.78,19.9,Yes,Yes,Yes,Airways,No,Working Class,No,2621.29875
4473,0.36,29.0,Aluminium,6.98,24.01,No,No,No,Roadways,No,Working Class,No,253.44
4474,0.64,31.0,Clay,8.46,11.79,Yes,No,Yes,Waterways,Yes,Working Class,Yes,678.41
4475,0.58,23.0,,145.31,38.6,Yes,Yes,Yes,,No,Wealthy,No,1789.1
4476,0.12,20.0,Stone,81.6,63.27,No,No,Yes,Roadways,No,Working Class,Yes,740.44
4477,0.24,9.0,Brass,6.45,18.39,Yes,No,No,Waterways,No,Working Class,No,167.07
4478,0.89,48.0,Brass,221.515,68.3,No,No,Yes,Waterways,No,Working Class,No,2621.29875
4479,0.8,16.0,Bronze,15.13,10.43,No,Yes,Yes,Roadways,No,Working Class,No,374.92
4480,0.79,22.0,,221.515,64.53,No,No,Yes,Roadways,No,Working Class,No,2621.29875
4481,0.74,12.0,,27.9,22.43,No,No,No,,No,Working Class,Yes,488.19
4482,0.41,7.0,,13.86,15.9,Yes,Yes,No,Airways,No,Wealthy,No,312.91
4483,0.68,28.0,Clay,13.31,23.72,No,No,No,Waterways,Yes,Working Class,No,527.31
4484,0.86,12.0,Bronze,5.39,15.08,No,Yes,Yes,,No,Working Class,No,413.59
4485,0.22,3.0,Bronze,3.32,23.36,Yes,No,Yes,Waterways,No,Working Class,No,174.99
4486,0.62,28.0,Wood,3.03,13.03,No,No,Yes,Roadways,No,Wealthy,,-290.28
4487,0.69,8.0,Marble,3.11,24.44,No,No,Yes,,No,Working Class,No,312.06
4488,0.6,27.0,Bronze,7.93,73.74,No,No,No,Roadways,No,Working Class,No,1019.35
4489,0.38,16.0,Marble,46.06,87.98,No,Yes,Yes,Airways,No,Working Class,No,951.88
4490,,42.0,Bronze,109.47,56.94,No,No,No,Roadways,No,Working Class,,2621.29875
4491,0.37,27.0,Marble,221.515,34.42,No,No,No,Waterways,No,Working Class,Yes,2621.29875
4492,0.46,21.0,Bronze,11.4,80.74,No,No,Yes,Roadways,No,Working Class,No,915.1
4493,0.75,,Bronze,52.42,99.59,Yes,Yes,Yes,Airways,No,Working Class,No,2621.29875
4494,0.51,9.0,Clay,3.28,16.96,Yes,No,No,Waterways,Yes,Working Class,Yes,-186.92
4495,0.02,24.0,Wood,4.7,15.8,No,No,No,,No,Working Class,No,106.78
4496,0.23,39.0,Clay,16.28,40.83,No,No,No,,Yes,Working Class,Yes,357.84
4497,0.62,10.0,Brass,5.31,22.87,Yes,No,Yes,Roadways,No,Working Class,No,352.29
4498,,41.0,Brass,194.61,75.62,No,No,Yes,Waterways,No,Working Class,No,2097.19
4499,0.83,24.0,Aluminium,4.08,14.98,No,No,No,Roadways,No,Working Class,No,371.28
4500,0.56,21.0,Wood,3.33,18.89,Yes,No,No,Roadways,No,Working Class,No,295.83
4501,0.89,18.0,Wood,3.4,11.04,Yes,No,Yes,Waterways,No,Working Class,No,347.9
4502,0.84,3.0,,5.25,17.43,No,No,No,Roadways,No,Working Class,No,-316.55
4503,0.32,9.0,Brass,6.0,14.13,Yes,Yes,No,Airways,No,Wealthy,No,199.37
4504,0.01,7.0,Clay,5.04,14.25,No,No,No,Roadways,Yes,Working Class,,115.04
4505,0.17,41.0,Wood,5.65,16.95,No,No,No,Roadways,No,Working Class,No,145.18
4506,0.38,23.0,,57.82,48.54,No,No,No,Roadways,No,Working Class,No,648.51
4507,0.01,28.0,Clay,8.66,25.61,No,No,Yes,Roadways,Yes,Working Class,No,234.46
4508,0.2,12.0,Brass,3.24,10.86,No,Yes,Yes,Roadways,No,Wealthy,No,234.03
4509,,,Marble,9.2,17.02,No,No,Yes,Roadways,No,Working Class,Yes,443.55
4510,0.44,35.0,Stone,221.515,84.9,No,No,No,Waterways,No,Working Class,Yes,2621.29875
4511,0.07,10.0,Stone,19.0,32.3,Yes,No,No,Airways,No,Working Class,,320.58
4512,0.29,23.0,Stone,221.515,85.4,No,Yes,Yes,Roadways,No,Working Class,No,2621.29875
4513,0.1,31.0,Stone,221.515,55.94,No,Yes,No,Roadways,No,Wealthy,No,2621.29875
4514,0.3,3.0,Bronze,4.81,19.46,No,Yes,No,Roadways,No,Working Class,Yes,181.84
4515,0.03,37.0,Aluminium,4.49,23.43,Yes,No,Yes,Airways,No,Working Class,No,216.99
4516,0.7,22.0,Marble,221.515,37.92,Yes,No,No,Waterways,No,Working Class,Yes,1940.47
4517,0.04,8.0,Aluminium,4.68,17.65,No,Yes,Yes,,No,Working Class,No,126.83
4518,0.51,15.0,Stone,221.515,80.37,No,Yes,Yes,Airways,No,Wealthy,No,2585.61
4519,0.08,18.0,,5.31,12.03,Yes,Yes,Yes,Airways,No,Wealthy,,232.77
4520,0.31,37.0,Brass,221.515,50.75,No,No,No,Roadways,No,Working Class,No,1856.74
4521,0.38,5.0,,4.78,24.21,No,No,No,,No,Working Class,No,255.73
4522,0.31,37.0,Marble,221.515,62.68,Yes,Yes,No,Airways,Yes,Working Class,No,2621.29875
4523,0.34,3.0,,3.3,19.84,No,Yes,No,,No,Wealthy,No,168.62
4524,0.9,21.0,Brass,69.27,58.15,No,Yes,No,Roadways,No,Wealthy,Yes,2621.29875
4525,0.29,12.0,Bronze,5.08,16.51,Yes,No,No,Waterways,No,Working Class,,-190.7
4526,0.68,23.0,Bronze,72.87,99.47,No,Yes,No,,No,Working Class,No,2621.29875
4527,0.74,17.0,Clay,3.69,20.91,No,No,No,Waterways,Yes,Working Class,No,-342.77
4528,0.02,19.0,Marble,133.66,59.67,Yes,No,No,Waterways,No,Working Class,No,479.98
4529,0.19,17.0,Marble,18.79,81.03,Yes,No,Yes,Waterways,No,Working Class,No,592.24
4530,,25.0,Aluminium,3.65,20.72,No,Yes,No,Airways,No,Wealthy,No,159.16
4531,0.58,12.0,Marble,43.34,49.18,Yes,No,Yes,Waterways,No,Working Class,No,763.41
4532,0.78,19.0,Wood,5.49,18.05,No,No,No,Roadways,No,Working Class,No,419.91
4533,,10.0,,3.01,15.11,No,Yes,No,Airways,Yes,Working Class,,315.02
4534,0.85,13.0,Brass,38.03,24.82,No,No,No,Roadways,No,Wealthy,No,768.26
4535,0.93,48.0,,221.515,71.55,No,No,Yes,Roadways,No,Working Class,No,2621.29875
4536,0.69,19.0,Stone,221.515,85.74,No,No,No,Roadways,No,Working Class,,2621.29875
4537,,10.0,,5.92,12.22,No,No,No,,No,Working Class,,204.84
4538,0.3,38.0,Wood,5.11,11.03,No,No,Yes,Roadways,No,Working Class,No,151.39
4539,0.58,,Brass,7.0,13.71,Yes,No,No,Waterways,No,Wealthy,No,343.74
4540,0.86,47.0,,63.71,63.12,No,No,No,,No,Working Class,No,2621.29875
4541,0.6,12.0,Clay,3.76,20.93,No,No,Yes,,Yes,Working Class,No,277.12
4542,0.86,33.0,Stone,221.515,52.97,No,No,No,Roadways,No,Working Class,No,2621.29875
4543,0.34,14.0,Clay,3.84,15.43,No,No,No,,Yes,Working Class,No,160.41
4544,0.6,21.0,Aluminium,3.88,10.53,No,No,No,Waterways,No,Working Class,Yes,223.28
4545,0.52,7.0,Wood,4.83,10.17,No,Yes,Yes,Airways,No,Working Class,No,140.32
4546,0.7,34.0,Marble,221.515,42.17,Yes,No,Yes,Waterways,No,Working Class,Yes,2621.29875
4547,0.15,11.0,Bronze,5.54,11.91,No,No,No,,No,Working Class,No,133.49
4548,0.62,19.0,Marble,221.515,43.35,Yes,No,Yes,Waterways,No,Working Class,No,2621.29875
4549,0.99,4.0,Wood,6.52,12.52,No,No,No,Airways,No,Working Class,No,474.47
4550,0.87,,Stone,221.515,69.12,No,No,No,Roadways,No,Working Class,No,2621.29875
4551,0.43,18.0,Marble,221.515,54.61,No,No,No,Roadways,No,Working Class,No,1675.19
4552,0.52,15.0,Stone,221.515,28.59,No,No,No,Roadways,No,Working Class,No,1075.95
4553,0.96,15.0,Stone,221.515,73.61,Yes,Yes,No,Airways,No,Working Class,No,2621.29875
4554,0.5,26.0,Marble,221.515,46.61,Yes,No,No,Airways,No,Wealthy,No,2621.29875
4555,0.2,43.0,Bronze,114.21,25.54,No,No,No,,No,Working Class,No,349.2
4556,0.24,11.0,Marble,51.57,63.12,No,No,Yes,,No,Working Class,,589.09
4557,0.3,13.0,Brass,3.59,12.4,No,No,No,,No,Working Class,Yes,145.57
4558,0.52,34.0,Clay,5.29,17.22,Yes,Yes,No,Airways,Yes,Working Class,No,431.52
4559,0.04,,Clay,3.76,10.33,No,No,No,Roadways,Yes,Working Class,No,122.52
4560,0.65,,Clay,18.7,20.78,No,Yes,No,,Yes,Working Class,No,524.09
4561,,3.0,,3.63,17.19,Yes,No,Yes,Waterways,No,Working Class,No,203.91
4562,0.06,17.0,Clay,5.34,12.31,No,No,Yes,Roadways,Yes,Working Class,Yes,131.18
4563,0.68,24.0,Clay,7.14,22.22,Yes,No,No,Waterways,Yes,Working Class,No,629.22
4564,,24.0,Marble,221.515,84.04,No,No,Yes,,No,Working Class,No,2621.29875
4565,0.05,22.0,,221.515,96.95,Yes,No,No,,No,Wealthy,No,2346.82
4566,0.57,37.0,Aluminium,24.84,25.22,No,No,Yes,Waterways,No,Working Class,No,583.83
4567,0.38,10.0,,5.24,24.37,No,Yes,Yes,Airways,No,Working Class,,263.24
4568,,,,64.83,74.93,No,Yes,No,,Yes,Wealthy,Yes,2621.29875
4569,0.65,27.0,Bronze,51.64,52.61,No,Yes,Yes,Roadways,No,Wealthy,No,2023.93
4570,0.1,7.0,,5.12,14.13,Yes,Yes,No,,No,Wealthy,No,-226.23
4571,0.36,29.0,Bronze,29.52,73.77,No,No,Yes,,No,Working Class,No,773.01
4572,0.67,23.0,Aluminium,5.24,21.51,No,Yes,No,Airways,No,Working Class,No,489.68
4573,0.75,15.0,Aluminium,5.87,17.17,No,No,Yes,Roadways,No,Working Class,Yes,409.97
4574,,24.0,Wood,4.42,12.01,No,No,No,Waterways,No,Working Class,No,100.48
4575,0.93,32.0,Wood,5.26,11.3,Yes,No,No,Waterways,No,Working Class,,596.34
4576,0.05,14.0,Bronze,6.94,17.43,No,Yes,Yes,Airways,No,Working Class,No,178.3
4577,0.5,35.0,Marble,221.515,52.3,No,Yes,Yes,Airways,No,Wealthy,No,2621.29875
4578,0.09,29.0,,6.71,14.65,No,No,Yes,Roadways,Yes,Working Class,No,164.45
4579,,27.0,Marble,221.515,47.6,No,Yes,No,Airways,No,Working Class,Yes,2621.29875
4580,0.12,15.0,Brass,4.91,14.65,Yes,No,No,Waterways,No,Working Class,No,-144.9
4581,0.41,22.0,Wood,5.66,21.21,No,No,No,Airways,No,Working Class,,237.06
4582,0.22,23.0,Marble,221.515,79.23,No,No,No,Roadways,No,Working Class,No,2535.89
4583,,32.0,Stone,221.515,51.76,No,Yes,Yes,,No,Working Class,No,2621.29875
4584,0.37,27.0,Aluminium,5.18,11.67,Yes,No,No,Waterways,No,Working Class,Yes,158.46
4585,0.55,34.0,Marble,221.515,36.78,No,No,Yes,Airways,No,Working Class,No,2621.29875
4586,0.48,15.0,,5.18,12.88,No,No,No,Airways,Yes,Working Class,Yes,-221.41
4587,0.74,8.0,Brass,7.82,21.47,No,No,No,Roadways,No,Wealthy,No,560.08
4588,0.23,11.0,Stone,68.45,99.52,No,Yes,No,Roadways,No,Working Class,No,764.84
4589,0.3,18.0,Marble,172.57,78.83,Yes,No,Yes,Waterways,No,Working Class,No,812.66
4590,0.75,25.0,Brass,126.04,51.83,No,No,No,Waterways,No,Working Class,No,1291.82
4591,,6.0,Clay,4.46,13.47,No,No,No,Roadways,Yes,Working Class,No,121.97
4592,0.4,20.0,Wood,6.25,16.8,No,Yes,Yes,Roadways,No,Working Class,Yes,241.63
4593,0.22,22.0,Wood,4.76,18.63,Yes,No,Yes,,No,Working Class,,168.76
4594,0.25,,,49.84,26.83,No,No,Yes,Roadways,No,Wealthy,Yes,495.63
4595,0.29,10.0,Stone,7.67,67.63,Yes,No,Yes,,No,Working Class,No,574.2
4596,0.86,11.0,Aluminium,6.59,14.64,No,Yes,Yes,Roadways,No,Working Class,No,533.55
4597,0.59,42.0,Brass,221.515,45.19,No,Yes,No,Roadways,No,Working Class,Yes,2621.29875
4598,0.79,38.0,Aluminium,33.66,95.97,Yes,No,No,Airways,No,Wealthy,Yes,2621.29875
4599,0.77,35.0,Stone,221.515,97.27,No,Yes,No,,No,Wealthy,No,2621.29875
4600,,24.0,,6.57,23.02,No,No,No,Waterways,No,Working Class,No,1097.59
4601,0.22,38.0,Marble,221.515,42.27,No,No,No,,Yes,Working Class,No,2621.29875
4602,0.97,37.0,Clay,8.64,21.43,Yes,No,No,,Yes,Working Class,No,2621.29875
4603,0.58,4.0,Wood,6.48,20.05,Yes,No,Yes,,No,Working Class,No,228.53
4604,0.38,57.0,,5.57,10.66,No,No,Yes,,No,Working Class,No,204.55
4605,0.34,37.0,Marble,221.515,70.47,Yes,Yes,Yes,,Yes,Wealthy,Yes,2621.29875
4606,0.87,22.0,Wood,3.0,13.51,Yes,No,No,Roadways,No,Working Class,Yes,516.76
4607,0.61,45.0,,221.515,61.24,Yes,No,No,Roadways,Yes,Working Class,,2621.29875
4608,0.93,19.0,Stone,221.515,61.58,Yes,No,No,Waterways,No,Working Class,No,2621.29875
4609,0.47,28.0,Bronze,57.93,65.31,Yes,No,Yes,Airways,No,Working Class,No,1430.76
4610,0.47,22.0,,23.27,66.65,No,Yes,Yes,Airways,No,Working Class,No,797.71
4611,,6.0,Brass,6.05,13.59,No,Yes,No,Airways,No,Wealthy,No,324.78
4612,0.5,42.0,Brass,221.515,70.97,No,Yes,Yes,Roadways,No,Wealthy,No,-1267.4912499999998
4613,0.17,37.0,Bronze,27.83,28.76,No,No,No,Roadways,No,Wealthy,Yes,307.51
4614,0.92,49.0,Clay,59.23,52.02,No,No,No,Waterways,Yes,Working Class,No,2621.29875
4615,0.99,8.0,Brass,5.22,20.55,No,Yes,Yes,,No,Wealthy,No,617.48
4616,0.08,4.0,Marble,6.15,12.69,No,Yes,No,Roadways,No,Wealthy,No,169.63
4617,0.79,12.0,Brass,9.03,20.58,Yes,No,Yes,,No,Working Class,,1652.56
4618,0.1,28.0,Wood,6.24,17.11,No,No,No,,No,Working Class,,132.92
4619,0.07,20.0,Clay,5.7,12.83,No,No,Yes,,Yes,Working Class,No,-140.74
4620,0.4,18.0,Wood,5.31,15.7,No,Yes,Yes,Roadways,No,Working Class,No,-216.4
4621,0.07,4.0,Bronze,6.74,14.52,Yes,No,Yes,Waterways,No,Working Class,,-130.11
4622,,3.0,Wood,4.42,11.79,No,Yes,Yes,,No,Working Class,No,110.66
4623,0.07,17.0,Bronze,6.46,44.66,Yes,Yes,No,Airways,No,Working Class,No,302.3
4624,,15.0,Clay,6.27,16.11,Yes,Yes,Yes,,Yes,Working Class,,516.15
4625,0.65,10.0,Brass,8.02,12.69,No,No,No,Airways,No,Working Class,No,449.92
4626,0.23,7.0,Wood,4.7,19.67,Yes,Yes,No,Airways,No,Working Class,No,159.76
4627,0.01,15.0,Clay,4.39,19.1,Yes,No,No,Airways,Yes,Wealthy,,169.24
4628,0.76,21.0,Aluminium,3.35,21.94,No,No,Yes,Roadways,No,Working Class,No,419.73
4629,0.49,41.0,Brass,191.77,37.48,No,No,Yes,Roadways,No,Working Class,No,1042.8
4630,0.28,16.0,Brass,3.38,30.79,Yes,No,Yes,Waterways,No,Working Class,,297.61
4631,0.26,18.0,Wood,6.16,16.78,Yes,No,Yes,Roadways,No,Working Class,No,199.6
4632,0.2,25.0,Clay,6.43,19.42,No,No,No,,Yes,Working Class,No,216.62
4633,,3.0,Bronze,4.07,21.37,No,No,No,,No,Working Class,Yes,187.09
4634,0.19,19.0,,5.87,11.99,Yes,No,Yes,,No,Working Class,,190.59
4635,0.61,5.0,Stone,13.26,24.43,Yes,Yes,No,,No,Wealthy,Yes,443.42
4636,0.13,28.0,Marble,221.515,64.92,No,No,No,Roadways,No,Working Class,No,1815.59
4637,,38.0,Wood,10.73,11.97,Yes,No,No,Waterways,No,Working Class,No,704.98
4638,,3.0,Stone,6.77,11.76,Yes,Yes,Yes,Airways,No,Working Class,No,371.3
4639,,16.0,Wood,5.26,19.46,Yes,No,Yes,,No,Working Class,No,154.39
4640,0.8,28.0,,221.515,46.83,No,Yes,Yes,,No,Wealthy,No,2621.29875
4641,0.35,18.0,Stone,164.53,94.31,No,No,No,Roadways,No,Working Class,No,973.87
4642,0.79,11.0,,5.74,21.89,Yes,Yes,Yes,,Yes,Working Class,,477.16
4643,0.34,51.0,Marble,221.515,46.57,No,Yes,Yes,Airways,Yes,Wealthy,No,2621.29875
4644,0.73,13.0,Wood,4.65,16.39,Yes,No,No,Waterways,No,Working Class,No,291.21
4645,0.24,38.0,Aluminium,4.65,17.83,Yes,No,No,Airways,No,Working Class,No,229.58
4646,0.18,,,6.09,20.18,No,Yes,No,,Yes,Wealthy,No,172.23
4647,0.22,8.0,Wood,5.66,24.99,No,No,Yes,Airways,No,Working Class,No,179.38
4648,0.5,8.0,Clay,4.72,16.02,Yes,Yes,No,Airways,Yes,Wealthy,No,229.83
4649,,24.0,Wood,6.68,15.57,Yes,No,Yes,Waterways,No,Wealthy,No,224.88
4650,0.47,19.0,Clay,3.91,17.22,Yes,No,No,Waterways,Yes,Working Class,No,224.07
4651,0.3,,Stone,221.515,99.16,No,No,No,,No,Working Class,No,2621.29875
4652,0.78,13.0,Clay,4.05,18.21,No,No,No,Roadways,Yes,Working Class,No,374.75
4653,0.08,27.0,Stone,221.515,67.53,No,No,Yes,,No,Working Class,Yes,2621.29875
4654,0.22,32.0,Stone,221.515,44.21,Yes,No,Yes,Waterways,No,Working Class,No,2621.29875
4655,0.23,,Aluminium,4.99,23.52,Yes,No,Yes,,No,Working Class,No,193.55
4656,,13.0,Aluminium,4.72,10.93,No,No,No,Roadways,No,Working Class,No,338.63
4657,0.39,36.0,Bronze,11.69,46.51,No,Yes,Yes,Airways,No,Wealthy,No,-722.84
4658,0.37,55.0,Wood,3.76,17.46,Yes,No,No,Waterways,No,Working Class,No,221.47
4659,0.43,46.0,Marble,221.515,38.37,No,No,No,Roadways,Yes,Working Class,,2621.29875
4660,0.8,6.0,Aluminium,5.87,20.42,Yes,No,No,Airways,No,Working Class,No,358.28
4661,0.81,19.0,Stone,221.515,27.6,No,No,Yes,Roadways,No,Working Class,No,2621.29875
4662,0.66,27.0,Marble,221.515,30.23,Yes,No,No,Roadways,No,Working Class,,2621.29875
4663,0.3,19.0,Marble,221.515,79.91,No,No,Yes,Airways,No,Wealthy,No,2621.29875
4664,,28.0,Clay,6.7,11.97,No,No,No,Airways,Yes,Working Class,Yes,177.95
4665,0.36,18.0,Marble,221.515,60.43,No,No,No,Roadways,No,Working Class,No,2621.29875
4666,0.62,46.0,Wood,6.52,15.27,Yes,Yes,No,Airways,No,Wealthy,No,521.19
4667,0.38,26.0,Clay,6.1,21.57,No,Yes,Yes,,Yes,Working Class,No,386.39
4668,0.59,17.0,Brass,46.69,75.35,No,No,Yes,Roadways,No,Wealthy,No,1263.7
4669,0.77,9.0,Marble,11.52,62.14,No,Yes,No,Airways,No,Wealthy,No,951.24
4670,,30.0,,62.48,42.4,Yes,No,No,Airways,No,Working Class,Yes,2440.51
4671,0.44,39.0,Aluminium,11.61,37.29,Yes,Yes,No,Airways,No,Wealthy,,-684.73
4672,0.24,32.0,Bronze,111.69,46.78,No,No,No,Roadways,No,Working Class,No,513.76
4673,0.23,19.0,Wood,4.42,22.78,No,No,No,Roadways,No,Wealthy,No,188.23
4674,0.24,14.0,,162.03,89.11,No,No,No,,No,Working Class,No,777.19
4675,0.75,29.0,,5.86,24.64,No,No,Yes,Roadways,No,Wealthy,No,758.0
4676,0.68,22.0,Clay,19.3,15.95,No,Yes,No,Airways,Yes,Wealthy,Yes,521.76
4677,0.57,20.0,Stone,221.515,92.73,No,No,Yes,Roadways,No,Working Class,No,2621.29875
4678,,11.0,Aluminium,3.39,21.51,No,No,Yes,,No,Working Class,No,139.0
4679,0.39,40.0,Marble,221.515,61.12,No,Yes,No,Roadways,Yes,Working Class,No,2621.29875
4680,0.35,26.0,Wood,6.48,18.16,Yes,Yes,No,,No,Working Class,No,250.01
4681,0.39,12.0,Clay,4.55,21.97,No,No,No,Airways,Yes,Working Class,,216.68
4682,0.28,16.0,Clay,3.21,18.64,No,No,No,Airways,Yes,Working Class,No,160.73
4683,0.18,3.0,Aluminium,3.25,24.54,Yes,No,No,Waterways,No,Working Class,No,149.95
4684,0.64,30.0,Wood,5.13,22.53,No,Yes,Yes,Roadways,No,Working Class,Yes,523.65
4685,0.03,18.0,,6.46,23.69,No,No,No,Roadways,No,Wealthy,Yes,189.95
4686,,21.0,Bronze,9.71,61.55,No,Yes,No,Roadways,No,Working Class,No,1422.3
4687,0.47,18.0,Wood,4.32,22.6,No,Yes,Yes,,No,Wealthy,,300.58
4688,0.45,8.0,Clay,6.71,23.6,No,No,No,,Yes,Working Class,No,214.64
4689,0.5,9.0,Bronze,3.17,10.4,No,No,No,,No,Working Class,Yes,178.4
4690,0.08,9.0,,4.69,20.78,Yes,Yes,No,,Yes,Wealthy,,188.54
4691,,37.0,,221.515,44.05,No,No,No,Roadways,No,Working Class,Yes,2621.29875
4692,0.56,,,6.08,18.26,No,Yes,Yes,Airways,No,Wealthy,No,416.2
4693,0.07,33.0,Wood,4.32,24.54,No,Yes,Yes,,No,Working Class,No,151.53
4694,0.54,20.0,Stone,221.515,40.92,No,Yes,No,Airways,No,Wealthy,No,2621.29875
4695,0.08,19.0,Bronze,23.84,33.46,No,No,Yes,Airways,No,Wealthy,No,309.44
4696,0.12,9.0,Clay,6.78,10.83,No,No,No,Roadways,Yes,Working Class,No,115.01
4697,0.12,13.0,Stone,112.03,46.39,Yes,No,Yes,Waterways,No,Wealthy,Yes,582.01
4698,0.03,29.0,Stone,201.36,70.61,Yes,Yes,No,Airways,No,Wealthy,No,1443.76
4699,0.32,36.0,Brass,102.06,68.35,No,No,No,Roadways,No,Working Class,No,-781.41
4700,0.23,18.0,Bronze,4.46,22.66,No,No,Yes,,No,Wealthy,,235.91
4701,0.17,3.0,Wood,3.08,12.67,No,No,Yes,Roadways,No,Working Class,Yes,99.01
4702,0.31,28.0,Stone,221.515,71.33,No,Yes,No,Airways,No,Working Class,No,2621.29875
4703,0.25,31.0,Brass,42.41,85.18,No,No,No,Airways,No,Working Class,Yes,799.99
4704,0.86,10.0,Aluminium,5.42,10.23,Yes,No,No,Waterways,No,Working Class,No,269.71
4705,0.36,27.0,Brass,85.13,52.04,No,Yes,No,Roadways,No,Working Class,No,1485.05
4706,0.06,24.0,Wood,5.89,18.31,No,No,No,Roadways,No,Working Class,No,115.47
4707,0.3,4.0,Clay,4.34,21.69,Yes,Yes,No,Airways,Yes,Wealthy,No,206.87
4708,0.87,11.0,Aluminium,5.95,24.54,Yes,No,Yes,,No,Working Class,No,-643.53
4709,,26.0,Aluminium,5.88,14.59,No,No,Yes,Roadways,No,Working Class,No,180.62
4710,0.15,38.0,Clay,3.63,61.27,No,Yes,No,Roadways,Yes,Working Class,No,455.77
4711,0.5,10.0,Brass,4.94,22.03,Yes,No,Yes,Waterways,No,Working Class,No,267.12
4712,0.82,,Aluminium,10.4,16.43,No,No,No,,No,Working Class,No,-589.58
